,0_x,+,−,?,communictaion,quality,price,safety
618,хотеть выразить благодарность сотрудник новогиреево ой наталья качественный обслуживание получененный полноценный информация грамотный вежливый обслуживание,0.9997776618523475,1.5049520953601827e-05,0.00020728862669895686,1.0,0.0,0.0,0.0
619,приложение сбербанк,0.07238607844088289,0.6838320379201239,0.24378188363899322,0.0,1.0,0.0,0.0
620,я 05 11 2021 проводиться интеграция приложение coinkeeper сбер заблокировать доступ онлайн банк,0.008755783941498702,0.7928795429925598,0.19836467306594144,1.0,0.0,0.0,0.0
621,являться клиент аба не год,0.16801429270362225,0.3355790151662615,0.49640669213011623,1.0,0.0,0.0,0.0
622,являться премиум клиент,0.21798900093235593,0.16182402303991836,0.6201869760277258,1.0,0.0,0.0,0.0
623,24 август 2021 год обратиться отделение райффайзенбанк перевод денежный средство реквизит первоначально талончик принять мария операционист сотрудник громко начало определять знать карта,0.13331755395604192,0.48981327499854344,0.37686917104541456,0.0,1.0,0.0,0.0
624,дорога банк тинькофф обратиться получить небольшой кредит так,0.11784880330410998,0.027283106840903362,0.8548680898549866,0.0,1.0,0.0,0.0
625,иван так ов,0.16576569207324324,0.6266507824641815,0.20758352546257525,1.0,0.0,0.0,0.0
626,недавно обнаружить поездка граница остаться 200 доллар решить стоить обменять,0.11185983034533009,0.854429241704023,0.033710927950646834,0.0,1.0,0.0,0.0
627,добрый день три год являться зарплатный клиент газпромбанк,0.12294566195014672,0.04526770092717987,0.8317866371226733,1.0,0.0,0.0,0.0
628,предыстория короткий получиться довольно продолжительный обслуживание прийтись закрыть дебетовый карта банк хоум кредит,0.3795245869851211,0.2518064365654154,0.3686689764494634,0.5,0.5,0.0,0.0
629,супруг являться постоянный клиент кантемировский отделение мкб банк,0.3520842327100687,0.3969856159096015,0.2509301513803298,0.0,1.0,0.0,0.0
630,добрый день пытаться сформулировать обращение мат труд получаться,0.12467895896137132,0.8283213704493796,0.04699967058924903,0.6666666666666666,0.3333333333333333,0.0,0.0
631,карта выдавать старый работа зарплатный не пользоваться год ошибка человек зачислить туда 7000,0.029888449710072214,0.9107125544764856,0.059398995813442164,0.0,1.0,0.0,0.0
632,сообщение клиент сбербанк бояться банкомат сбербанк,0.004072006934438424,0.958899278011624,0.03702871505393744,0.0,1.0,0.0,0.0
633,тинькоф истина уникальный банк приятно удивлённый скорость ответ поддержка приложение,0.9057127510540168,0.07749240067375612,0.01679484827222715,1.0,0.0,0.0,0.0
